,time,T18,T19,T20,T21
3829,53464,21.5599,21.3315,6.855239999999999,21.3005
3830,53465,21.5596,21.3125,6.855289999999999,21.3125
3831,53466,21.5621,21.2936,6.86667,21.375
3832,53467,21.5431,21.25,6.881989999999999,21.3631
3833,53468,21.5472,21.2688,6.88203,21.3319
3834,53469,21.5492,21.3,6.92298,21.3006
3835,53470,21.5619,21.3438,6.927339999999999,21.2891
3836,53471,21.5513,21.2939,6.93659,21.2812
3837,53472,21.551,21.2129,6.944839999999999,21.3125
3838,53473,21.5446,21.1747,6.975410000000001,21.3322
3839,53474,21.5384,21.1562,6.98888,21.2928
3840,53475,21.5318,21.1562,6.9994,21.3125
3841,53476,21.5298,21.1745,7.00215,21.2812
3842,53477,21.5485,21.2188,7.0425699999999996,21.2387
3843,53478,21.534000000000002,21.2318,7.04329,21.2188
3844,53479,21.5422,21.2368,7.071110000000001,21.25
3845,53480,21.538,21.25,7.06723,21.2611
3846,53481,21.5278,21.2188,7.0872399999999995,21.25
3847,53482,21.5349,21.1942,7.114089999999999,21.2297
3848,53483,21.521,21.1875,7.11326,21.25
3849,53484,21.5314,21.1562,7.14975,21.2922
3850,53485,21.5184,21.1562,7.1581399999999995,21.3125
3851,53486,21.5248,21.1875,7.1607,21.2812
3852,53487,21.5058,21.1875,7.15915,21.25
3853,53488,21.5205,21.1963,7.184880000000001,21.2606
3854,53489,21.5229,21.2188,7.20448,21.25
3855,53490,21.5207,21.25,7.22214,21.2082
3856,53491,21.5146,21.2327,7.23115,21.1562
3857,53492,21.5082,21.2847,7.25252,21.1562
3858,53493,21.5078,21.3125,7.26125,21.1979
3859,53494,21.5166,21.2641,7.293810000000001,21.2188
3860,53495,21.511999999999997,21.1562,7.304810000000001,21.2188
3861,53496,21.5098,21.1562,7.330489999999999,21.2079
3862,53497,21.5181,21.1732,7.33495,21.27
3863,53498,21.5032,21.1705,7.33742,21.375
3864,53499,21.514,21.1562,7.3700600000000005,21.3225
3865,53500,21.5078,21.1875,7.36828,21.3438
3866,53501,21.4948,21.1875,7.3818,21.426
3867,53502,21.4946,21.1083,7.396439999999999,21.4589
3868,53503,21.4902,21.1103,7.4139800000000005,21.4327
3869,53504,21.4964,21.1582,7.43128,21.4062
3870,53505,21.4968,21.1085,7.45085,21.3966
3871,53506,21.4877,21.0312,7.459289999999999,21.3844
3872,53507,21.4773,21.0477,7.4683,21.4062
3873,53508,21.479,21.0625,7.478960000000001,21.4062
3874,53509,21.4685,21.0312,7.488160000000001,21.4155
3875,53510,21.4707,21.0625,7.51215,21.4468
3876,53511,21.4555,21.0786,7.503710000000001,21.4734
3877,53512,21.4536,21.0465,7.514660000000001,21.5
3878,53513,21.465999999999998,21.0465,7.54006,21.4688
3879,53514,21.4684,21.0784,7.55997,21.4688
3880,53515,21.4741,21.0938,7.58096,21.4777
3881,53516,21.4619,21.125,7.57107,21.5312
3882,53517,21.455,21.171999999999997,7.5860899999999996,21.5223
3883,53518,21.4595,21.1875,7.6079,21.4913
3884,53519,21.4383,21.1875,7.59956,21.4688
3885,53520,21.4629,21.1875,7.62524,21.5
3886,53521,21.4555,21.1875,7.632219999999999,21.5
3887,53522,21.4702,21.2188,7.664210000000001,21.5
3888,53523,21.449,21.25,7.669239999999999,21.5227
3889,53524,21.4595,21.25,7.692410000000001,21.5312
3890,53525,21.4467,21.2347,7.680039999999999,21.5228
3891,53526,21.4681,21.25,7.70825,21.4916
3892,53527,21.4425,21.2812,7.7127,21.4606
3893,53528,21.4619,21.2973,7.73,21.4375
3894,53529,21.4424,21.3275,7.73,21.4375
3895,53530,21.462,21.3139,7.76698,21.4767
3896,53531,21.4659,21.3125,7.7735199999999995,21.4688
3897,53532,21.4579,21.2977,7.77637,21.4768
3898,53533,21.4684,21.3438,7.80618,21.5078
3899,53534,21.4597,21.3125,7.79988,21.5625
3900,53535,21.4703,21.3125,7.82798,21.5625
3901,53536,21.4705,21.2958,7.8345199999999995,21.5777
3902,53537,21.4601,21.3438,7.850169999999999,21.625
3903,53538,21.4578,21.3896,7.84813,21.6486
3904,53539,21.4663,21.375,7.88477,21.5938
3905,53540,21.4791,21.375,7.88894,21.5863
3906,53541,21.4813,21.3268,7.9130199999999995,21.6012
3907,53542,21.4919,21.3438,7.925860000000001,21.625
3908,53543,21.4769,21.3125,7.921889999999999,21.5938
3909,53544,21.4836,21.3125,7.93502,21.601
3910,53545,21.4902,21.2953,7.95459,21.6633
3911,53546,21.4904,21.3578,7.96777,21.6803
3912,53547,21.4969,21.375,7.9637,21.6633
3913,53548,21.4992,21.375,7.977069999999999,21.6875
3914,53549,21.5117,21.3889,8.00005,21.6875
3915,53550,21.5152,21.4375,8.00712,21.6875
3916,53551,21.5228,21.4375,8.01565,21.6629
3917,53552,21.5337,21.4688,8.03106,21.7188
3918,53553,21.5338,21.5136,8.04215,21.75
3919,53554,21.5296,21.5491,8.037930000000001,21.7565
3920,53555,21.5385,21.5448,8.05746,21.7188
3921,53556,21.5557,21.5491,8.08315,21.7253
3922,53557,21.5619,21.5535,8.09003,21.725
3923,53558,21.5575,21.5492,8.09419,21.7188
3924,53559,21.5643,21.5493,8.11387,21.7065
3925,53560,21.5731,21.5312,8.12588,21.7812
3926,53561,21.5708,21.5938,8.127089999999999,21.8125
3927,53562,21.5819,21.6067,8.15311,21.75
3928,53563,21.5817,21.625,8.163730000000001,21.7559
3929,53564,21.5861,21.6121,8.163730000000001,21.8125
3930,53565,21.6008,21.5625,8.17468,21.8438
3931,53566,21.5929,21.5845,8.18189,21.8438
3932,53567,21.6099,21.6378,8.201089999999999,21.8438
3933,53568,21.6076,21.6562,8.205060000000001,21.8379
3934,53569,21.6059,21.6688,8.216439999999999,21.818
3935,53570,21.6119,21.6562,8.22498,21.875
3936,53571,21.6121,21.6314,8.21654,21.9006
3937,53572,21.6061,21.569000000000003,8.22982,21.875
3938,53573,21.6103,21.5,8.23408,21.875
3939,53574,21.6188,21.4688,8.266119999999999,21.875
3940,53575,21.6165,21.5122,8.2728,21.8438
3941,53576,21.6231,21.5,8.264610000000001,21.8438
3942,53577,21.6356,21.5,8.2793,21.875
3943,53578,21.6085,21.511999999999997,8.27139,21.875
3944,53579,21.6362,21.5,8.292810000000001,21.8699
3945,53580,21.6361,21.5649,8.28608,21.8438
3946,53581,21.6366,21.6056,8.2976,21.8798
3947,53582,21.6555,21.5938,8.31869,21.9012
3948,53583,21.6554,21.6367,8.310210000000001,21.875
3949,53584,21.6645,21.6679,8.331719999999999,21.8438
3950,53585,21.6517,21.6953,8.32547,21.8438
3951,53586,21.6535,21.6135,8.321110000000001,21.839000000000002
3952,53587,21.6709,21.5708,8.34902,21.7768
3953,53588,21.6644,21.5625,8.34291,21.7188
3954,53589,21.6773,21.5625,8.36215,21.7546
3955,53590,21.6583,21.5625,8.35823,21.7727
3956,53591,21.6882,21.5426,8.36903,21.6518
3957,53592,21.6884,21.5625,8.39263,21.6293
3958,53593,21.6842,21.5736,8.39278,21.6291
3959,53594,21.6819,21.5312,8.399460000000001,21.651999999999997
3960,53595,21.6714,21.5312,8.39307,21.6562
3961,53598,21.6822,21.4789,8.43639,21.7188
3962,53599,21.6759,21.5,8.42398,21.7463
3963,53600,21.688000000000002,21.5,8.44933,21.7265
3964,53601,21.6819,21.4894,8.45227,21.8125
3965,53602,21.6839,21.4582,8.48606,21.8125
3966,53603,21.6802,21.4375,8.478010000000001,21.7188
3967,53604,21.666999999999998,21.4375,8.48905,21.6911
3968,53605,21.6989,21.4062,8.516919999999999,21.7221
3969,53606,21.6694,21.4114,8.50233,21.7812
3970,53607,21.6974,21.458000000000002,8.54158,21.7188
3971,53608,21.6841,21.521,8.55219,21.75
3972,53609,21.6927,21.4062,8.582189999999999,21.7253
3973,53610,21.6946,21.385,8.593,21.75
3974,53611,21.6837,21.4163,8.59333,21.7202
3975,53612,21.6755,21.4375,8.6004,21.75
3976,53613,21.6607,21.4688,8.622060000000001,21.75
3977,53614,21.6736,21.4688,8.64387,21.7215
3978,53615,21.6879,21.4375,8.66723,21.7783
3979,53616,21.6817,21.4375,8.66951,21.7869
3980,53617,21.6711,21.4688,8.6742,21.8438
3981,53618,21.6752,21.4688,8.71748,21.875
3982,53619,21.6884,21.4688,8.75479,21.875
3983,53620,21.6858,21.4906,8.77635,21.875
3984,53621,21.6714,21.5,8.80067,21.875
3985,53622,21.6822,21.4907,8.82035,21.875
3986,53623,21.6902,21.4688,8.84812,21.8773
3987,53624,21.6929,21.5405,8.88348,21.9038
3988,53625,21.699,21.5716,8.91562,21.9062
3989,53626,21.6804,21.5938,8.92956,21.9062
3990,53627,21.7018,21.6028,8.9599,21.875
3991,53628,21.7145,21.6652,9.00739,21.8771
3992,53629,21.7037,21.6741,9.025210000000001,21.9394
3993,53630,21.7149,21.7277,9.06442,22.0
3994,53631,21.7105,21.7588,9.07992,21.9981
3995,53632,21.7235,21.8213,9.12552,21.9671
3996,53633,21.7319,21.835,9.15353,21.9981
3997,53634,21.7236,21.8039,9.1651,22.0018
3998,53635,21.7389,21.8125,9.21477,22.0297
3999,53636,21.7534,21.8836,9.23639,22.0625
4000,53637,21.7472,21.9062,9.25843,22.0674
4001,53638,21.7583,21.8979,9.29555,22.1589
4002,53639,21.7456,21.8438,9.29176,22.25
4003,53640,21.767,21.851999999999997,9.3457,22.2188
4004,53641,21.7709,21.875,9.38238,22.2176
4005,53642,21.7841,21.875,9.40666,22.1875
4006,53643,21.7694,21.8518,9.42027,22.1863
4007,53644,21.7949,21.9062,9.46543,22.1562
4008,53645,21.7909,21.9455,9.48956,22.1562
4009,53646,21.804000000000002,21.9921,9.52028,22.1875
4010,53647,21.7977,21.9766,9.54839,22.1875
4011,53648,21.815,21.9609,9.576830000000001,22.125999999999998
4012,53649,21.8064,21.9375,9.59849,22.125
4013,53650,21.8173,21.9528,9.62708,22.0943
4014,53651,21.8155,21.9688,9.64471,22.125
4015,53652,21.8451,21.9062,9.68348,22.1243
4016,53653,21.8326,21.9212,9.688419999999999,22.0934
4017,53654,21.8459,22.0312,9.725489999999999,22.0306
4018,53655,21.8626,22.0073,9.75767,22.0005
4019,53656,21.8618,22.0385,9.779760000000001,22.0311
4020,53657,21.866999999999997,22.0625,9.81407,22.0629
4021,53658,21.8589,22.0,9.8365,22.0941
4022,53659,21.8675,21.9688,9.8585,22.125
4023,53660,21.8887,21.9688,9.9166,22.0938
4024,53661,21.8779,21.8993,9.92799,22.1251
4025,53662,21.8763,21.8819,9.95449,22.1873
4026,53663,21.9015,21.875,9.99302,22.1562
4027,53664,21.8891,21.8682,10.0065,22.125
4028,53665,21.8911,21.8438,10.0453,22.1559
4029,53666,21.8784,21.875,10.0501,22.2186
4030,53667,21.8995,21.8816,10.0849,22.1256
4031,53668,21.8953,21.8997,10.1109,22.125
4032,53669,21.8889,21.8125,10.1152,22.1867
4033,53670,21.9022,21.8317,10.1503,22.1562
4034,53671,21.9022,21.9126,10.1592,22.1871
4035,53672,21.9064,21.9375,10.1785,22.2188
4036,53673,21.9084,21.9062,10.22,22.1882
4037,53674,21.9087,21.9375,10.2375,22.1866
4038,53675,21.9106,21.9313,10.2589,22.2194
4039,53676,21.9003,21.9375,10.262,22.2188
4040,53677,21.9108,21.9315,10.3073,22.1875
4041,53678,21.9276,21.875,10.3483,22.2491
4042,53679,21.9259,21.8379,10.3593,22.25
4043,53680,21.9236,21.8438,10.3897,22.25
4044,53681,21.9173,21.8438,10.4119,22.3114
4045,53682,21.9347,21.8863,10.4447,22.3426
4046,53683,21.9366,21.9744,10.4597,22.3423
4047,53684,21.9351,22.0,10.5079,22.2825
4048,53685,21.9388,21.9633,10.5401,22.2799
4049,53686,21.941,21.9321,10.5599,22.2812
4050,53687,21.9417,21.9688,10.5936,22.3125
4051,53688,21.9458,21.9635,10.6108,22.2828
4052,53689,21.9501,21.9269,10.6605,22.217
4053,53690,21.9584,21.8697,10.7059,22.1875
4054,53691,21.9455,21.8438,10.7256,22.1875
4055,53692,21.9479,21.8438,10.7694,22.1562
4056,53693,21.9454,21.8438,10.7672,22.1268
4057,53694,21.935,21.8388,10.8024,22.125
4058,53695,21.9475,21.8125,10.8391,22.0938
4059,53696,21.9395,21.8125,10.8572,22.0938
4060,53697,21.95,21.8078,10.8898,22.0938
4061,53698,21.9646,21.7812,10.925999999999998,22.1852
4062,53699,21.9562,21.75,10.9374,22.0959
4063,53700,21.9475,21.8125,10.9548,22.0335
4064,53701,21.9566,21.8438,10.9792,22.0747
4065,53702,21.9501,21.8125,10.9858,22.1539
4066,53703,21.963,21.8168,11.0311,22.1875
4067,53704,21.9565,21.8568,11.0421,22.1875
4068,53705,21.9757,21.9688,11.0829,22.1588
4069,53706,21.9567,21.9688,11.0881,22.1875
4070,53707,21.9629,21.9062,11.114,22.1875
4071,53708,21.9737,21.901999999999997,11.1358,22.2188
4072,53709,21.9631,21.879,11.1555,22.2756
4073,53710,21.9784,21.9142,11.1843,22.2812
4074,53711,21.9761,21.9728,11.2031,22.3125
4075,53712,21.9869,22.0274,11.2315,22.3095
4076,53713,21.9953,21.965,11.2425,22.3092
4077,53714,21.9998,21.9024,11.2578,22.3125
4078,53715,22.0002,21.9135,11.2692,22.3405
4079,53716,22.0003,22.0108,11.2862,22.3125
4080,53717,22.0006,22.0974,11.2826,22.2812
4081,53718,22.0196,22.1597,11.2976,22.2812
4082,53719,22.0198,22.1909,11.3063,22.2777
4083,53720,22.0287,22.2465,11.3193,22.3091
4084,53721,22.0453,22.153000000000002,11.3256,22.3402
4085,53722,22.0437,22.1218,11.3323,22.2812
4086,53723,22.0392,22.0938,11.3218,22.25
4087,53724,22.0418,22.125,11.3369,22.3087
4088,53725,22.0484,22.1593,11.3327,22.3085
4089,53726,22.0631,22.1562,11.341,22.3125
4090,53727,22.0676,22.1534,11.3433,22.2853
4091,53728,22.0759,22.0938,11.3539,22.25
4092,53729,22.0635,22.0938,11.3521,22.2188
4093,53730,22.0743,22.0911,11.3544,22.2188
4094,53731,22.0633,22.0339,11.3454,22.1875
4095,53732,22.0679,22.0286,11.3372,22.1875
4096,53733,22.0675,22.0312,11.3453,22.2145
4097,53734,22.072,22.0238,11.3411,22.25
4098,53735,22.0722,21.9712,11.3303,22.1606
4099,53736,22.0593,21.9757,11.3217,22.0982
4100,53737,22.0764,22.0648,11.3261,22.1468
4101,53738,22.0784,22.0336,11.3299,22.125
4102,53739,22.0762,22.0312,11.3212,22.1609
4103,53740,22.0702,22.0,11.3068,22.1562
4104,53741,22.0656,21.9979,11.2977,22.1609
4105,53742,22.0806,21.9688,11.3147,22.125
4106,53743,22.0978,22.0019,11.3086,22.12
4107,53744,22.0917,22.0625,11.2997,22.0938
4108,53745,22.1006,22.0018,11.3022,22.12
4109,53746,22.1023,21.9688,11.3079,22.0938
4110,53747,22.1027,22.0294,11.293,22.1199
4111,53748,22.113000000000003,21.9406,11.2818,22.099
4112,53749,22.0922,21.9984,11.2587,22.0991
4113,53750,22.1029,22.0312,11.2435,22.1145
4114,53751,22.1262,22.0639,11.2495,22.0938
4115,53752,22.1241,22.1264,11.2279,22.1562
4116,53753,22.1348,22.1562,11.2341,22.1821
4117,53754,22.1266,22.1274,11.2107,22.2132
4118,53755,22.1459,22.1875,11.2082,22.2188
4119,53756,22.1589,22.22,11.2163,22.2444
4120,53757,22.1395,22.2177,11.1797,22.3067
4121,53758,22.1506,22.1541,11.1758,22.3125
4122,53759,22.1439,22.0625,11.1513,22.2929
4123,53760,22.1528,22.0946,11.1346,22.3065
4124,53761,22.1588,22.125,11.1317,22.3376
4125,53762,22.1549,22.0928,11.1168,22.2933
4126,53763,22.1637,22.1257,11.1035,22.3125
4127,53764,22.1656,22.1882,11.0988,22.375
4128,53765,22.1591,22.2188,11.0667,22.4062
4129,53766,22.1743,22.186999999999998,11.0684,22.3814
4130,53767,22.1636,22.1562,11.0407,22.3502
4131,53768,22.1617,22.1568,11.0231,22.2876
4132,53769,22.1828,22.1872,11.0141,22.305999999999997
4133,53770,22.168000000000003,22.1562,10.9797,22.375
4134,53771,22.1808,22.125,10.9816,22.3816
4135,53772,22.1642,22.1249,10.9492,22.3505
4136,53773,22.191999999999997,22.094,10.962,22.3438
4137,53774,22.1999,22.1564,10.9396,22.375
4138,53775,22.1894,22.2187,10.9203,22.3194
4139,53776,22.1877,22.1875,10.9035,22.3125
4140,53786,22.2266,22.1261,10.7461,22.3438
4141,53787,22.2178,22.1562,10.7284,22.3514
4142,53788,22.2246,22.125,10.7156,22.3125
4143,53789,22.2223,22.2188,10.7106,22.2577
4144,53790,22.2182,22.3105,10.6614,22.25
4145,53791,22.2314,22.25,10.6572,22.2733
4146,53792,22.2416,22.2197,10.6499,22.2578
4147,53793,22.2332,22.1887,10.6348,22.25
4148,53794,22.2309,22.1863,10.6104,22.2188
4149,53795,22.2354,22.2176,10.5981,22.2188
4150,53796,22.2292,22.2514,10.5806,22.2188
4151,53797,22.2416,22.25,10.5861,22.25
4152,53798,22.2423,22.1875,10.548,22.273000000000003
4153,53799,22.2483,22.1875,10.5365,22.2812
4154,53800,22.2462,22.25,10.5256,22.2812
4155,53801,22.2488,22.2797,10.5085,22.25
4156,53802,22.2637,22.283,10.4996,22.25
4157,53803,22.2599,22.3108,10.4866,22.25
4158,53804,22.2828,22.3142,10.4685,22.25
4159,53805,22.2706,22.3731,10.4415,22.2725
4160,53806,22.2748,22.3456,10.4213,22.3125
4161,53807,22.309,22.3731,10.4403,22.335
4162,53808,22.2942,22.4041,10.4015,22.3125
4163,53809,22.2983,22.4062,10.3777,22.3438
4164,53810,22.2945,22.3458,10.3627,22.3661
4165,53811,22.3072,22.2835,10.3577,22.3529
4166,53812,22.3073,22.2835,10.350999999999999,22.3345
4167,53813,22.2927,22.2812,10.308,22.3347
4168,53814,22.2947,22.2812,10.2971,22.3876
4169,53815,22.3244,22.3413,10.2967,22.3968
4170,53816,22.3075,22.3438,10.2579,22.4062
4171,53817,22.3271,22.3438,10.2536,22.3627
4172,53818,22.3332,22.4037,10.2357,22.3125
4173,53819,22.34,22.4688,10.2313,22.3125
4174,53820,22.3484,22.5569,10.2095,22.3028
4175,53821,22.3381,22.5625,10.1816,22.3125
4176,53822,22.3575,22.625,10.1768,22.3389
4177,53823,22.366,22.622,10.1486,22.3651
4178,53824,22.3558,22.5938,10.1273,22.3438
4179,53825,22.3729,22.6221,10.113999999999999,22.3651
4180,53826,22.3858,22.6562,10.1117,22.3649
4181,53827,22.3965,22.6562,10.0896,22.375
4182,53828,22.3968,22.6844,10.081,22.3438
4183,53829,22.4242,22.7188,10.0759,22.3438
4184,53830,22.4077,22.7812,9.99576,22.3334
4185,53831,22.4203,22.7188,9.813310000000001,22.3438
4186,53832,22.4295,22.7223,9.24634,22.3646
4187,53833,22.4359,22.7812,8.92566,22.4062
4188,53834,22.4381,22.6945,8.86458,22.4583
4189,53835,22.4337,22.6287,8.80372,22.4688
4190,53836,22.4533,22.5662,8.794369999999999,22.416999999999998
4191,53837,22.4341,22.5312,8.74271,22.3544
4192,53838,22.4405,22.4727,8.73773,22.2716
4193,53839,22.4444,22.4726,8.73502,22.2296
4194,53840,22.4423,22.4375,8.71578,22.2079
4195,53841,22.4446,22.3289,8.7245,22.1579
4196,53842,22.4359,22.254,8.74403,22.0423
4197,53843,22.434,22.1916,8.78318,21.9172
4198,53844,22.4378,22.1918,8.8238,21.9263
4199,53845,22.4292,22.1833,8.86125,21.9688
4200,53846,22.4362,22.1562,8.87766,21.9375
4201,53847,22.4187,22.1875,8.86817,21.8664
4202,53848,22.4145,22.1206,8.887939999999999,21.875
4203,53849,22.427,22.0402,8.95244,21.8637
4204,53850,22.4227,22.0844,9.00923,21.8553
4205,53851,22.4144,22.0938,9.0665,21.875
4206,53852,22.4101,22.125,9.09959,21.8635
4207,53853,22.4209,22.1827,9.15585,21.8946
4208,53854,22.4268,22.2404,9.17543,21.9882
4209,53855,22.4013,22.1923,9.158660000000001,22.0079
4210,53856,22.4187,22.13,9.15827,21.9688
4211,53857,22.4144,22.125,9.154060000000001,22.0
4212,53858,22.4336,22.2038,9.19335,21.9881
4213,53859,22.4445,22.1927,9.22742,22.0
4214,53860,22.4186,22.2449,9.26032,22.0504
4215,53861,22.4298,22.2448,9.3111,22.1009
4216,53862,22.4338,22.1982,9.34357,22.144000000000002
4217,53863,22.4405,22.2134,9.4069,22.1127
4218,53864,22.4404,22.3018,9.46297,22.1753
4219,53865,22.4428,22.3695,9.474639999999999,22.2565
4220,53866,22.4406,22.3695,9.45535,22.2688
4221,53867,22.4662,22.4007,9.207130000000001,22.3314
4222,53868,22.4575,22.4062,9.1606,22.3438
4223,53869,22.465999999999998,22.3807,9.1606,22.3623
4224,53870,22.4623,22.4005,9.15667,22.4249
4225,53871,22.4557,22.4062,9.14581,22.4688
4226,53872,22.4684,22.375,9.16723,22.4688
4227,53873,22.4623,22.293000000000003,9.158660000000001,22.4191
4228,53874,22.4682,22.3125,9.19259,22.388
4229,53875,22.4643,22.2873,9.186860000000001,22.3438
4230,53876,22.4515,22.2058,9.18264,22.3933
4231,53877,22.4664,22.1625,9.23212,22.4243
4232,53878,22.445,22.1562,9.28,22.4688
4233,53879,22.4662,22.1313,9.360339999999999,22.4507
4234,53880,22.445,22.125,9.39803,22.4375
4235,53881,22.4513,22.1498,9.460930000000001,22.4375
4236,53882,22.4553,22.1314,9.50245,22.4821
4237,53883,22.4426,22.1184,9.522269999999999,22.4865
4238,53884,22.4451,22.125,9.58342,22.5312
4239,53885,22.4365,22.23,9.62011,22.549
4240,53886,22.4511,22.2188,9.66798,22.5488
4241,53887,22.4614,22.25,9.72225,22.6425
4242,53888,22.4489,22.2744,9.72927,22.6387
4243,53889,22.4556,22.3368,9.753639999999999,22.6077
4244,53890,22.4469,22.3993,9.80075,22.625
4245,53891,22.4643,22.4375,9.91157,22.7188
4246,53892,22.4663,22.4375,9.9385,22.75
4247,53893,22.4536,22.4544,9.9197,22.75
4248,53894,22.4642,22.5241,9.934239999999999,22.7953
4249,53895,22.4732,22.5791,9.89188,22.7812
4250,53896,22.4838,22.5938,9.8503,22.7812
4251,53897,22.4778,22.6728,9.8348,22.8295
4252,53898,22.500999999999998,22.7112,9.8174,22.875
4253,53899,22.5161,22.7425,9.8382,22.875
4254,53900,22.5165,22.805,9.85593,22.826999999999998
4255,53901,22.5205,22.8125,9.87134,22.8291
4256,53902,22.525,22.8438,9.86063,22.875
4257,53903,22.54,22.8672,9.90527,22.9228
4258,53904,22.5427,22.9062,9.95595,22.8898
4259,53905,22.5472,22.9375,9.94562,22.875
4260,53906,22.5537,22.9608,9.88505,22.875
4261,53907,22.5604,23.0,9.9259,22.9225
4262,53908,22.5945,23.0,9.86411,22.9225
4263,53909,22.5971,23.0463,9.76356,23.0162
4264,53910,22.6076,23.0855,9.76639,23.0785
4265,53911,22.6081,23.101999999999997,9.76881,23.0625
4266,53912,22.6272,23.0708,9.8226,23.0625
4267,53913,22.6341,23.070999999999998,9.8539,23.0938
4268,53914,22.6432,23.125,9.92949,23.1562
4269,53915,22.6558,23.1478,9.95159,23.1403
4270,53916,22.6565,23.1875,9.97392,23.1484
4271,53917,22.6922,23.1875,10.0123,23.125
4272,53918,22.6889,23.2014,10.0219,23.171999999999997
4273,53919,22.7102,23.3173,10.0606,23.2498
4274,53920,22.7103,23.3975,10.0356,23.328000000000003
4275,53921,22.7323,23.3614,9.98535,23.3125
4276,53922,22.7366,23.366,9.997710000000001,23.3438
4277,53923,22.7561,23.375,10.0195,23.3277
4278,53924,22.7733,23.4465,10.0646,23.3278
4279,53925,22.7673,23.4375,10.0785,23.3589
4280,53926,22.7869,23.4154,10.1068,23.3901
4281,53927,22.7957,23.4375,10.1222,23.4062
4282,53928,22.8301,23.4594,10.1503,23.4375
4283,53929,22.8429,23.5219,10.1651,23.4375
4284,53930,22.8432,23.5844,10.1549,23.4525
4285,53931,22.8653,23.5842,10.1705,23.4835
4286,53932,22.8608,23.5625,10.1637,23.5312
4287,53933,22.8848,23.5746,10.179,23.5625
4288,53934,22.8954,23.5722,10.1745,23.5479
4289,53935,22.8979,23.584,10.1703,23.5312
4290,53936,22.9259,23.5722,10.1724,23.4854
4291,53937,22.9217,23.5625,10.1678,23.4688
4292,53938,22.9373,23.574,10.1574,23.4662
4293,53939,22.9369,23.6037,10.1395,23.5144
4294,53940,22.9394,23.5938,10.1161,23.5312
4295,53941,22.959,23.51,10.1117,23.5171
4296,53942,22.978,23.4789,10.1002,23.5
4297,53943,22.9828,23.4688,10.0379,23.5312
4298,53944,22.9826,23.4585,9.97823,23.5453
4299,53945,22.979,23.5,9.91165,23.5344
4300,53946,23.0005,23.5,9.88766,23.5312
4301,53947,23.0044,23.4792,9.86073,23.5451
4302,53948,23.011,23.396,9.826130000000001,23.5938
4303,53949,23.0068,23.375,9.804030000000001,23.5801
4304,53950,22.9984,23.2713,9.78693,23.504
4305,53951,23.011,23.1571,9.786489999999999,23.3926
4306,53952,22.9829,23.0829,9.738999999999999,23.3481
4307,53953,22.9898,23.0938,9.734589999999999,23.3125
4308,53954,22.9938,23.0421,9.731689999999999,23.2678
4309,53955,22.9831,23.0312,9.7126,23.25
4310,53956,22.9916,23.0,9.69918,23.2812
4311,53957,22.987,22.9486,9.69012,23.2992
4312,53958,22.9873,22.9375,9.675239999999999,23.2812
4313,53959,22.9976,22.9576,9.66633,23.2631
4314,53960,22.985,23.0,9.64912,23.3257
4315,53961,22.9829,23.0511,9.642560000000001,23.3308
4316,53962,22.9829,23.0938,9.63158,23.3254
4317,53963,23.0027,23.1448,9.64268,23.3438
4318,53964,22.9979,23.125,9.628919999999999,23.3438
4319,53965,23.0086,23.125,9.61594,23.2558
4320,53966,23.0134,23.1955,9.60154,23.169
4321,53967,23.0157,23.25,9.59694,23.1562
4322,53968,23.037,23.2305,9.618210000000001,23.2001
4323,53969,23.0217,23.168000000000003,9.6029,23.1936
4324,53970,23.0113,23.1369,9.56665,23.1752
4325,53971,23.0225,23.0938,9.57324,23.1875
4326,53972,23.0092,23.0745,9.55992,23.2311
4327,53973,23.0329,23.1008,9.57678,23.2378
4328,53974,23.0301,23.1058,9.56133,23.2309
4329,53975,23.0198,23.0816,9.5446,23.3057
4330,53976,23.0244,23.0436,9.49076,23.381
4331,53977,23.0221,23.125,9.44028,23.4062
4332,53978,23.0265,23.125,9.400839999999999,23.375
4333,53979,23.0414,23.1375,9.38059,23.3632
4334,53980,23.0264,23.0938,9.3329,23.3244
4335,53981,23.0372,23.0438,9.32442,23.2812
4336,53982,23.0139,23.0126,9.30048,23.2929
4337,53983,23.02,23.0,9.30679,23.3554
4338,53984,23.0198,22.9561,9.30659,23.3692
4339,53985,23.0092,22.9006,9.28934,23.3209
4340,53986,23.005,22.9062,9.28096,23.2073
4341,53987,22.9982,22.9191,9.27398,23.2302
4342,53988,23.0177,22.9375,9.29375,23.3038
4343,53989,23.0131,22.888,9.29318,23.3438
4344,53990,23.0005,22.9375,9.27389,23.3125
4345,53991,23.0005,22.9556,9.276589999999999,23.3327
4346,53992,22.998,22.9638,9.2845,23.3014
4347,53993,23.0111,22.9195,9.29157,23.1966
4348,53994,22.9936,22.8571,9.28687,23.1454
4349,53995,22.9851,22.875,9.28697,23.1562
4350,53996,22.9897,22.9375,9.289769999999999,23.1671
4351,53997,22.9703,22.9375,9.28711,23.1562
4352,53998,22.9896,22.9198,9.31134,23.166999999999998
4353,53999,22.9847,22.9199,9.30839,23.208000000000002
4354,54000,22.9658,22.9062,9.3112,23.2188
4355,54001,22.9786,22.9688,9.32215,23.2293
4356,54002,22.9547,22.9826,9.321710000000001,23.2812
4357,54003,22.9588,22.9341,9.33058,23.2812
4358,54004,22.9265,22.7639,9.33489,23.25
4359,54005,22.9005,22.5732,9.320110000000001,23.3125
